order_id,carrier,promised_date,delivered_date,on_time,delivery_cost
O002335,FastShip,2025-02-14,2025-02-13,1,5.55
O002336,FastShip,2025-03-16,2025-03-16,1,5.51
O002337,FastShip,2025-08-18,2025-08-18,1,5.86
O002338,EconomyBox,2025-06-12,2025-06-12,1,5.01
O002339,BalticPost,2025-04-05,2025-04-05,1,3.66
O002340,FastShip,2025-01-28,2025-01-27,1,5.26
O002341,FastShip,2025-06-24,2025-06-24,1,5.0
O002342,BalticPost,2025-03-29,2025-03-28,1,3.62
O002343,FastShip,2025-04-24,2025-04-23,1,4.49
O002344,BalticPost,2025-06-21,2025-06-21,1,4.28
O002345,EconomyBox,2025-08-17,2025-08-17,1,3.96
O002346,BalticPost,2025-02-23,2025-02-23,1,4.48
O002347,BalticPost,2025-02-02,2025-02-06,0,5.75
O002348,FastShip,2025-05-13,2025-05-13,1,6.3
O002349,EconomyBox,2025-06-02,2025-06-01,1,5.32
O002350,FastShip,2025-10-30,2025-10-30,1,5.69
O002351,EconomyBox,2025-04-10,2025-04-10,1,3.92
O002352,EconomyBox,2025-07-01,2025-07-01,1,3.5
O002353,FastShip,2025-10-27,2025-10-27,1,5.71
O002354,FastShip,2025-03-10,2025-03-09,1,5.46
O002355,FastShip,2025-05-28,2025-05-27,1,5.55
O002356,FastShip,2025-10-15,2025-10-15,1,5.55
O002357,BalticPost,2025-06-14,2025-06-17,0,5.2
O002358,EconomyBox,2025-08-11,2025-08-10,1,4.11
O002359,EconomyBox,2025-10-20,2025-10-20,1,4.02
O002360,FastShip,2025-04-15,2025-04-15,1,5.26
O002361,FastShip,2025-05-03,2025-05-02,1,5.48
O002362,FastShip,2025-05-25,2025-05-25,1,6.41
O002363,FastShip,2025-06-08,2025-06-08,1,6.46
O002364,EconomyBox,2025-08-09,2025-08-08,1,4.17
O002365,EconomyBox,2025-08-08,2025-08-08,1,4.07
O002366,FastShip,2025-08-04,2025-08-03,1,6.39
O002367,FastShip,2025-06-12,2025-06-11,1,5.39
O002368,BalticPost,2025-05-30,2025-05-30,1,5.94
O002369,FastShip,2025-07-12,2025-07-12,1,7.2
O002370,BalticPost,2025-01-18,2025-01-17,1,5.25
O002371,BalticPost,2025-02-21,2025-02-20,1,4.57
O002372,FastShip,2025-03-01,2025-03-01,1,5.91
O002373,BalticPost,2025-03-30,2025-03-30,1,4.17
O002374,FastShip,2025-04-28,2025-04-28,1,5.49
O002375,BalticPost,2025-08-05,2025-08-05,1,4.73
O002376,BalticPost,2025-10-22,2025-10-21,1,4.16
O002377,FastShip,2025-01-19,2025-01-19,1,6.39
O002378,BalticPost,2025-07-09,2025-07-11,0,4.13
O002379,BalticPost,2025-03-18,2025-03-18,1,4.54
O002380,EconomyBox,2025-05-04,2025-05-03,1,3.17
O002381,BalticPost,2025-06-02,2025-06-02,1,4.76
O002382,BalticPost,2025-02-17,2025-02-17,1,3.9
O002383,BalticPost,2025-07-31,2025-07-30,1,4.22
O002384,EconomyBox,2025-06-08,2025-06-07,1,3.29
O002385,FastShip,2025-09-17,2025-09-16,1,5.07
O002386,FastShip,2025-09-09,2025-09-09,1,5.1
O002387,FastShip,2025-06-12,2025-06-11,1,4.93
O002388,FastShip,2025-07-01,2025-07-01,1,4.67
O002389,EconomyBox,2025-03-19,2025-03-23,0,4.38
O002390,BalticPost,2025-03-26,2025-03-27,0,3.73
O002391,BalticPost,2025-07-22,2025-07-21,1,4.8
O002392,EconomyBox,2025-08-13,2025-08-13,1,4.5
O002393,FastShip,2025-10-16,2025-10-16,1,6.09
O002394,EconomyBox,2025-06-03,2025-06-03,1,4.24
O002395,EconomyBox,2025-09-11,2025-09-10,1,4.3
O002396,FastShip,2025-10-19,2025-10-19,1,6.52
O002397,FastShip,2025-11-02,2025-11-01,1,5.97
O002398,EconomyBox,2025-10-27,2025-10-27,1,3.18
O002399,BalticPost,2025-02-06,2025-02-05,1,3.95
O002400,FastShip,2025-03-11,2025-03-10,1,5.58
O002401,BalticPost,2025-09-06,2025-09-05,1,5.3
O002402,BalticPost,2025-10-23,2025-10-23,1,4.73
O002403,EconomyBox,2025-12-11,2025-12-11,1,4.87
O002404,EconomyBox,2025-03-29,2025-03-28,1,3.11
O002405,BalticPost,2025-09-23,2025-09-27,0,4.87
O002406,EconomyBox,2025-10-21,2025-10-20,1,3.43
O002407,EconomyBox,2025-08-18,2025-08-17,1,4.19
O002408,FastShip,2025-06-23,2025-06-22,1,4.3
O002409,EconomyBox,2025-09-25,2025-09-24,1,4.85
O002410,BalticPost,2025-04-03,2025-04-02,1,4.88
O002411,BalticPost,2025-05-06,2025-05-05,1,3.75
O002412,BalticPost,2025-10-04,2025-10-08,0,3.77
O002413,FastShip,2025-03-03,2025-03-03,1,6.22
O002414,EconomyBox,2025-06-02,2025-06-02,1,4.49
O002415,FastShip,2025-03-23,2025-03-23,1,4.87
O002416,FastShip,2025-07-20,2025-07-19,1,5.71
O002417,BalticPost,2025-10-04,2025-10-03,1,4.05
O002418,FastShip,2025-06-05,2025-06-04,1,6.51
O002419,BalticPost,2025-07-14,2025-07-13,1,5.44
O002420,FastShip,2025-08-24,2025-08-24,1,6.28
O002421,FastShip,2025-10-08,2025-10-07,1,5.87
O002422,EconomyBox,2025-09-27,2025-09-27,1,5.33
O002423,FastShip,2025-06-29,2025-06-29,1,4.37
O002424,FastShip,2025-08-03,2025-08-02,1,4.85
O002425,FastShip,2025-08-30,2025-08-29,1,4.64
O002426,FastShip,2025-09-22,2025-09-23,0,4.6
O002427,FastShip,2025-11-04,2025-11-04,1,4.25
O002428,EconomyBox,2025-12-17,2025-12-17,1,4.01
O002429,BalticPost,2025-10-17,2025-10-17,1,6.02
O002430,BalticPost,2025-08-01,2025-07-31,1,4.79
O002431,FastShip,2025-04-01,2025-03-31,1,7.02
O002432,BalticPost,2025-04-16,2025-04-16,1,3.51
O002433,EconomyBox,2025-05-04,2025-05-04,1,3.22
O002434,FastShip,2025-06-07,2025-06-07,1,4.61
O002435,BalticPost,2025-02-02,2025-02-06,0,4.21
O002436,BalticPost,2025-09-22,2025-09-21,1,4.71
O002437,FastShip,2025-07-11,2025-07-10,1,6.47
O002438,EconomyBox,2025-07-05,2025-07-06,0,4.59
O002439,FastShip,2025-07-21,2025-07-21,1,5.41
O002440,BalticPost,2025-03-19,2025-03-18,1,3.65
O002441,BalticPost,2025-10-03,2025-10-03,1,3.86
O002442,EconomyBox,2025-08-12,2025-08-12,1,4.88
O002443,EconomyBox,2025-08-23,2025-08-25,0,3.23
O002444,BalticPost,2025-09-19,2025-09-18,1,4.31
O002445,FastShip,2025-02-19,2025-02-19,1,4.8
O002446,BalticPost,2025-08-11,2025-08-10,1,5.44
O002447,BalticPost,2025-09-13,2025-09-12,1,5.92
O002448,FastShip,2025-07-05,2025-07-05,1,5.35
O002449,FastShip,2025-04-04,2025-04-04,1,5.75
O002450,EconomyBox,2025-04-26,2025-04-26,1,5.25
O002451,BalticPost,2025-06-19,2025-06-18,1,5.43
O002452,BalticPost,2025-07-13,2025-07-13,1,4.3
O002453,BalticPost,2025-09-01,2025-08-31,1,5.02
O002454,BalticPost,2025-10-11,2025-10-10,1,6.06
O002455,EconomyBox,2025-11-06,2025-11-05,1,5.13
O002456,BalticPost,2025-01-30,2025-01-30,1,6.05
O002457,BalticPost,2025-03-09,2025-03-08,1,5.44
O002458,FastShip,2025-04-06,2025-04-07,0,6.44
O002459,FastShip,2025-06-19,2025-06-18,1,6.46
O002460,FastShip,2025-06-21,2025-06-21,1,4.78
O002461,BalticPost,2025-06-02,2025-06-02,1,4.43
O002462,EconomyBox,2025-03-16,2025-03-15,1,4.0
O002463,BalticPost,2025-03-01,2025-03-01,1,3.99
O002464,BalticPost,2025-03-02,2025-03-02,1,4.8
O002465,FastShip,2025-03-22,2025-03-21,1,5.2
O002466,FastShip,2025-06-29,2025-06-28,1,5.0
O002467,BalticPost,2025-08-19,2025-08-18,1,4.59
O002468,FastShip,2025-08-25,2025-08-25,1,6.45
O002469,FastShip,2025-08-10,2025-08-10,1,5.6
O002470,BalticPost,2025-10-02,2025-10-02,1,4.78
O002471,EconomyBox,2025-11-13,2025-11-12,1,4.68
O002472,FastShip,2025-09-05,2025-09-04,1,6.19
O002473,FastShip,2025-02-04,2025-02-04,1,4.88
O002474,FastShip,2025-04-29,2025-04-28,1,5.69
O002475,FastShip,2025-07-17,2025-07-17,1,5.49
O002476,FastShip,2025-05-27,2025-05-26,1,6.87
O002477,EconomyBox,2025-03-13,2025-03-12,1,4.02
O002478,EconomyBox,2025-04-27,2025-04-26,1,4.36
O002479,BalticPost,2025-10-08,2025-10-07,1,5.45
O002480,FastShip,2025-04-26,2025-04-25,1,5.36
O002481,FastShip,2025-02-03,2025-02-02,1,6.31
O002482,BalticPost,2025-02-23,2025-02-22,1,4.54
O002483,FastShip,2025-09-07,2025-09-06,1,6.43
O002484,EconomyBox,2025-08-17,2025-08-17,1,4.1
O002485,BalticPost,2025-07-28,2025-07-27,1,5.3
O002486,EconomyBox,2025-08-22,2025-08-21,1,4.5
O002487,BalticPost,2025-05-07,2025-05-08,0,4.33
O002488,BalticPost,2025-09-23,2025-09-22,1,4.24
O002489,BalticPost,2025-10-18,2025-10-17,1,3.5
O002490,BalticPost,2025-09-04,2025-09-04,1,5.84
O002491,FastShip,2025-03-20,2025-03-19,1,4.64
O002492,BalticPost,2025-07-02,2025-07-06,0,4.29
O002493,EconomyBox,2025-07-29,2025-07-28,1,4.92
O002494,EconomyBox,2025-04-28,2025-04-28,1,3.44
O002495,FastShip,2025-08-13,2025-08-12,1,5.17
O002496,FastShip,2025-03-24,2025-03-24,1,5.98
O002497,EconomyBox,2025-06-21,2025-06-20,1,3.05
O002498,EconomyBox,2025-02-23,2025-02-24,0,5.35
O002499,BalticPost,2025-05-24,2025-05-23,1,4.65
O002500,BalticPost,2025-05-18,2025-05-19,0,3.83
O002501,BalticPost,2025-09-20,2025-09-19,1,4.17
O002502,EconomyBox,2025-10-24,2025-10-24,1,3.28
O002503,FastShip,2025-03-10,2025-03-09,1,6.59
O002504,EconomyBox,2025-04-02,2025-04-02,1,4.52
O002505,BalticPost,2025-09-15,2025-09-15,1,5.09
O002506,FastShip,2025-10-29,2025-10-28,1,6.45
O002507,FastShip,2025-04-04,2025-04-04,1,5.84
O002508,FastShip,2025-10-25,2025-10-25,1,4.53
O002509,EconomyBox,2025-04-26,2025-04-30,0,4.92
O002510,BalticPost,2025-07-04,2025-07-04,1,3.93
O002511,FastShip,2025-01-17,2025-01-16,1,5.68
O002512,BalticPost,2025-02-26,2025-02-26,1,4.82
O002513,FastShip,2025-02-22,2025-02-22,1,4.51
O002514,EconomyBox,2025-05-11,2025-05-10,1,3.16
O002515,FastShip,2025-06-30,2025-06-29,1,4.78
O002516,FastShip,2025-04-07,2025-04-06,1,5.27
O002517,FastShip,2025-05-21,2025-05-20,1,5.16
O002518,EconomyBox,2025-06-02,2025-06-02,1,4.77
O002519,BalticPost,2025-04-10,2025-04-09,1,4.14
O002520,FastShip,2025-07-29,2025-07-29,1,6.49
O002521,BalticPost,2025-08-25,2025-08-26,0,5.18
O002522,BalticPost,2025-07-16,2025-07-15,1,5.35
O002523,FastShip,2025-01-09,2025-01-08,1,6.27
O002524,BalticPost,2025-02-08,2025-02-07,1,5.13
O002525,BalticPost,2025-05-09,2025-05-08,1,6.02
O002526,FastShip,2025-07-05,2025-07-04,1,4.55
O002527,BalticPost,2025-08-04,2025-08-03,1,4.54
O002528,FastShip,2025-04-26,2025-04-25,1,6.2
O002529,FastShip,2025-10-14,2025-10-13,1,5.4
O002530,EconomyBox,2025-10-16,2025-10-15,1,3.85
O002531,EconomyBox,2025-03-09,2025-03-09,1,4.62
O002532,EconomyBox,2025-07-23,2025-07-23,1,4.05
O002533,FastShip,2025-03-07,2025-03-06,1,4.46
O002534,EconomyBox,2025-03-29,2025-03-29,1,3.33
O002535,FastShip,2025-10-06,2025-10-06,1,5.74
O002536,FastShip,2025-11-13,2025-11-14,0,6.12
O002537,BalticPost,2025-11-11,2025-11-10,1,5.52
O002538,BalticPost,2025-03-29,2025-04-02,0,4.42
O002539,FastShip,2025-07-30,2025-07-30,1,5.99
O002540,BalticPost,2025-04-14,2025-04-14,1,3.45
O002541,FastShip,2025-03-28,2025-03-27,1,5.39
O002542,BalticPost,2025-10-07,2025-10-06,1,4.84
O002543,EconomyBox,2025-09-29,2025-09-28,1,3.3
O002544,BalticPost,2025-06-16,2025-06-16,1,4.24
O002545,BalticPost,2025-07-11,2025-07-11,1,4.26
O002546,BalticPost,2025-08-01,2025-07-31,1,3.88
O002547,BalticPost,2025-10-20,2025-10-19,1,4.41
O002548,FastShip,2025-01-18,2025-01-18,1,6.79
O002549,BalticPost,2025-07-18,2025-07-17,1,4.19
O002550,FastShip,2025-04-18,2025-04-17,1,4.43
O002551,BalticPost,2025-02-18,2025-02-17,1,4.72
O002552,BalticPost,2025-09-24,2025-09-23,1,4.11
O002553,BalticPost,2025-07-25,2025-07-27,0,5.44
O002554,BalticPost,2025-08-27,2025-08-27,1,4.53
O002555,FastShip,2025-02-01,2025-02-01,1,6.44
O002556,BalticPost,2025-03-06,2025-03-08,0,4.95
O002557,BalticPost,2025-09-05,2025-09-04,1,3.48
O002558,BalticPost,2025-05-09,2025-05-08,1,3.47
O002559,BalticPost,2025-06-07,2025-06-06,1,4.58
O002560,FastShip,2025-07-05,2025-07-04,1,5.66
O002561,EconomyBox,2025-01-26,2025-01-25,1,4.91
O002562,FastShip,2025-10-19,2025-10-18,1,6.04
O002563,FastShip,2025-02-06,2025-02-06,1,5.71
O002564,FastShip,2025-03-17,2025-03-16,1,6.43
O002565,BalticPost,2025-07-25,2025-07-25,1,4.29
O002566,FastShip,2025-02-17,2025-02-17,1,6.51
O002567,FastShip,2025-06-14,2025-06-13,1,5.04
O002568,BalticPost,2025-07-22,2025-07-21,1,4.64
O002569,BalticPost,2025-08-03,2025-08-02,1,5.02
O002570,FastShip,2025-02-06,2025-02-06,1,5.59
O002571,EconomyBox,2025-04-17,2025-04-16,1,4.35
O002572,BalticPost,2025-05-31,2025-05-31,1,5.74
O002573,BalticPost,2025-07-07,2025-07-07,1,4.45
O002574,FastShip,2025-07-28,2025-07-27,1,4.74
O002575,FastShip,2025-05-23,2025-05-23,1,4.92
O002576,BalticPost,2025-06-25,2025-06-24,1,3.59
O002577,FastShip,2025-06-03,2025-06-03,1,4.37
O002578,BalticPost,2025-07-09,2025-07-08,1,4.21
