order_id,customer_id,prospect_id,order_date,market,acquisition_channel,category,order_status,gross_revenue,discount_amount,refund_amount,product_cost,delivery_cost,payment_cost,fulfillment_cost,attributed_marketing_cost,net_revenue,contribution_margin
O000749,C00542,P01677,2025-10-02,LV,Affiliate,Electronics,completed,130.04,9.1,0,90.98,5.59,2.54,2.16,17.7,120.94,1.97
O000750,C00543,P01680,2025-08-22,LV,Organic Search,Home,completed,74.37,0.0,48.52,42.28,4.68,1.54,2.49,4.9,25.85,-30.04
O000751,C00544,P01681,2025-07-24,LT,Organic Search,Beauty,completed,51.6,0.0,0,23.74,4.93,1.13,2.2,6.11,51.6,13.49
O000752,C00545,P01682,2025-02-19,LT,Organic Search,Sports,completed,51.99,2.6,0,29.92,5.34,1.14,2.56,6.26,49.39,4.17
O000753,C00546,P01684,2025-10-07,EE,Paid Search,Beauty,completed,38.02,1.9,0,16.08,6.83,0.88,2.75,17.2,36.12,-7.62
O000754,C00546,P01684,2025-11-13,EE,Paid Search,Home,completed,74.72,7.47,0,40.78,5.43,1.54,2.26,0.52,67.25,16.72
O000755,C00547,P01688,2025-06-07,LT,Paid Search,Sports,completed,91.11,6.38,0,55.51,4.25,1.84,2.11,15.74,84.73,5.28
O000756,C00547,P01688,2025-07-07,LT,Paid Search,Sports,completed,61.88,4.33,51.54,37.95,5.4,1.31,2.4,0.47,6.01,-41.52
O000757,C00547,P01688,2025-08-04,LT,Paid Search,Beauty,completed,29.01,2.9,0,12.74,5.04,0.72,2.02,0.47,26.11,5.12
O000758,C00547,P01688,2025-08-03,LT,Paid Search,Beauty,completed,52.09,0.0,0,21.72,3.98,1.14,2.43,0.47,52.09,22.35
O000759,C00548,P01690,2025-09-19,LV,CRM,Sports,completed,98.13,6.87,0,57.54,4.69,1.97,2.28,5.04,91.26,19.74
O000760,C00548,P01690,2025-10-09,LV,CRM,Sports,completed,72.78,5.09,0,42.05,4.2,1.51,2.22,0.15,67.69,17.56
O000761,C00549,P01699,2025-07-02,LV,Paid Search,Home,completed,49.43,2.47,0,29.34,5.41,1.09,2.6,16.05,46.96,-7.53
O000762,C00550,P01700,2025-03-21,LV,Paid Search,Beauty,completed,44.46,0.0,0,18.62,4.41,1.0,2.14,19.53,44.46,-1.24
O000763,C00551,P01701,2025-05-06,LT,Paid Social,Sports,completed,95.09,0.0,0,58.61,4.53,1.91,2.29,21.74,95.09,6.01
O000764,C00551,P01701,2025-06-16,LT,Paid Social,Electronics,completed,79.16,0.0,0,55.86,6.25,1.62,2.49,0.65,79.16,12.29
O000765,C00552,P01703,2025-09-12,EE,Paid Social,Electronics,completed,176.36,0.0,0,121.56,7.07,3.37,2.41,22.47,176.36,19.48
O000766,C00553,P01706,2025-08-11,LV,Affiliate,Sports,completed,37.72,1.89,0,21.89,3.58,0.88,2.08,16.99,35.83,-9.59
O000767,C00554,P01707,2025-10-27,LV,CRM,Sports,completed,63.07,6.31,0,38.55,3.37,1.34,2.62,3.37,56.76,7.51
O000768,C00555,P01710,2025-05-22,EE,Paid Social,Electronics,completed,117.86,0.0,0,81.28,6.66,2.32,2.43,17.09,117.86,8.08
O000769,C00556,P01711,2025-09-04,LV,Affiliate,Beauty,completed,17.62,0.88,0,7.38,4.83,0.52,2.01,19.4,16.74,-17.4
O000770,C00557,P01715,2025-03-23,LT,Paid Social,Electronics,completed,135.03,6.75,0,92.36,4.95,2.63,2.48,26.11,128.28,-0.25
O000771,C00558,P01716,2025-06-17,LT,Paid Search,Sports,completed,23.05,0.0,22.68,14.1,3.62,0.61,2.1,16.95,0.37,-37.01
O000772,C00558,P01716,2025-07-16,LT,Paid Search,Beauty,completed,14.06,0.0,0,6.07,6.51,0.45,2.43,0.51,14.06,-1.91
O000773,C00559,P01717,2025-08-13,LV,Paid Search,Electronics,completed,111.82,7.83,0,75.74,4.29,2.21,2.13,19.2,103.99,0.42
O000774,C00559,P01717,2025-09-29,LV,Paid Search,Home,completed,49.89,4.99,0,27.46,5.39,1.1,2.73,0.58,44.9,7.64
O000775,C00560,P01719,2025-01-28,LV,Paid Search,Sports,completed,56.7,3.97,0,34.99,4.04,1.22,2.14,18.29,52.73,-7.95
O000776,C00560,P01719,2025-02-15,LV,Paid Search,Pet Care,completed,20.07,0.0,13.32,10.57,3.7,0.56,2.21,0.55,6.75,-10.84
O000777,C00561,P01727,2025-08-23,EE,Paid Social,Beauty,completed,42.38,0.0,0,18.62,6.25,0.96,2.11,27.0,42.38,-12.56
O000778,C00562,P01733,2025-09-11,LV,Organic Search,Home,completed,81.39,4.07,0,47.12,5.18,1.67,2.29,5.85,77.32,15.21
O000779,C00562,P01733,2025-10-29,LV,Organic Search,Beauty,completed,34.84,0.0,0,14.89,4.6,0.83,1.98,0.18,34.84,12.36
O000780,C00563,P01743,2025-06-22,LT,Paid Search,Electronics,completed,69.86,6.99,0,50.08,4.16,1.46,2.15,14.28,62.87,-9.26
O000781,C00564,P01744,2025-06-27,EE,Organic Search,Sports,completed,74.13,5.19,0,45.99,4.65,1.53,2.34,5.67,68.94,8.76
O000782,C00565,P01745,2025-03-08,LV,Paid Social,Sports,completed,92.25,0.0,0,54.92,3.55,1.86,2.7,30.83,92.25,-1.61
O000783,C00566,P01750,2025-06-16,LV,Affiliate,Sports,completed,93.21,9.32,0,56.54,4.91,1.88,2.04,15.14,83.89,3.38
O000784,C00566,P01750,2025-07-14,LV,Affiliate,Home,completed,75.83,3.79,0,44.67,4.88,1.56,2.39,0.45,72.04,18.09
O000785,C00566,P01750,2025-08-03,LV,Affiliate,Home,completed,42.31,0.0,28.14,23.19,3.5,0.96,2.47,0.45,14.17,-16.4
O000786,C00567,P01752,2025-05-27,EE,Organic Search,Home,completed,60.01,0.0,0,35.67,4.73,1.28,2.79,4.2,60.01,11.34
O000787,C00568,P01757,2025-03-18,LV,Organic Search,Beauty,completed,36.71,0.0,0,16.32,3.89,0.86,2.44,5.66,36.71,7.54
O000788,C00568,P01757,2025-04-05,LV,Organic Search,Home,completed,50.74,0.0,0,28.94,4.68,1.11,2.26,0.17,50.74,13.58
O000789,C00568,P01757,2025-04-23,LV,Organic Search,Home,completed,59.5,4.17,0,33.35,4.99,1.27,2.36,0.17,55.33,13.19
O000790,C00569,P01760,2025-04-09,LV,Organic Search,Beauty,completed,33.27,0.0,0,14.72,4.53,0.8,2.57,4.17,33.27,6.48
O000791,C00569,P01760,2025-05-25,LV,Organic Search,Beauty,completed,12,1.2,0,5.43,4.42,0.42,2.62,0.13,10.8,-2.22
O000792,C00570,P01764,2025-10-24,LV,Paid Search,Electronics,completed,112.39,7.87,0,76.92,4.65,2.22,2.06,17.73,104.52,0.94
O000793,C00571,P01765,2025-08-22,EE,Affiliate,Pet Care,completed,57.6,4.03,0,29.14,5.22,1.24,2.72,20.14,53.57,-4.89
O000794,C00572,P01766,2025-06-05,EE,Paid Social,Electronics,completed,170.2,11.91,0,122.83,6.01,3.26,2.46,23.59,158.29,0.14
O000795,C00572,P01766,2025-06-26,EE,Paid Social,Sports,completed,50.0,0.0,0,30.93,4.95,1.1,2.14,0.71,50.0,10.17
O000796,C00572,P01766,2025-08-02,EE,Paid Social,Sports,completed,86.89,6.08,0,53.74,7.04,1.76,1.98,0.71,80.81,15.58
O000797,C00573,P01769,2025-01-09,LV,Paid Search,Electronics,completed,152.14,10.65,0,105.13,5.01,2.94,2.35,15.5,141.49,10.56
O000798,C00573,P01769,2025-01-28,LV,Paid Search,Home,completed,64.68,4.53,0,36.84,5.32,1.36,2.4,0.47,60.15,13.76
O000799,C00573,P01769,2025-04-07,LV,Paid Search,Home,completed,109.55,7.67,0,64.61,4.34,2.17,2.71,0.47,101.88,27.58
O000800,C00573,P01769,2025-05-12,LV,Paid Search,Pet Care,completed,38.83,0.0,0,20.28,3.75,0.9,1.91,0.47,38.83,11.52
O000801,C00574,P01774,2025-07-25,EE,Paid Social,Home,completed,101.33,7.09,0,55.88,4.86,2.02,2.09,21.36,94.24,8.03
O000802,C00575,P01779,2025-10-11,LV,Organic Search,Beauty,completed,29.38,1.47,0,13.21,3.06,0.73,2.24,4.85,27.91,3.82
O000803,C00576,P01782,2025-06-03,LT,Organic Search,Electronics,completed,77.78,5.44,0,54.43,6.17,1.6,2.41,5.06,72.34,2.67
O000804,C00577,P01786,2025-05-05,LV,CRM,Beauty,completed,28.92,1.45,0,12.51,3.41,0.72,2.0,2.91,27.47,5.92
O000805,C00577,P01786,2025-06-21,LV,CRM,Beauty,completed,38.74,0.0,0,17.84,4.12,0.9,2.4,0.09,38.74,13.39
O000806,C00578,P01788,2025-08-20,LT,CRM,Beauty,completed,25.91,2.59,0,11.53,4.74,0.67,2.15,5.45,23.32,-1.22
O000807,C00578,P01788,2025-09-22,LT,CRM,Home,completed,51.0,0.0,0,28.66,5.77,1.12,2.42,0.16,51.0,12.87
O000808,C00579,P01789,2025-02-21,LV,Paid Social,Home,completed,26.66,1.33,0,15.81,4.03,0.68,1.91,24.15,25.33,-21.25
O000809,C00580,P01798,2025-09-04,LT,Paid Search,Pet Care,completed,36.1,0.0,0,18.76,4.73,0.85,2.37,17.97,36.1,-8.58
O000810,C00581,P01801,2025-01-09,EE,Paid Search,Sports,completed,50.68,0.0,0,31.08,5.31,1.11,2.18,18.54,50.68,-7.54
O000811,C00582,P01804,2025-01-15,LV,Organic Search,Home,completed,88.96,8.9,0,49.75,5.69,1.8,2.56,4.66,80.06,15.6
O000812,C00583,P01805,2025-08-21,LV,CRM,Beauty,completed,38.88,0.0,0,17.17,4.54,0.9,2.44,5.24,38.88,8.59
O000813,C00584,P01810,2025-02-09,LV,CRM,Home,completed,84.3,5.9,0,47.42,4.7,1.72,2.06,4.97,78.4,17.53
O000814,C00585,P01811,2025-04-14,LT,Organic Search,Beauty,completed,25.32,1.27,0,11.04,5.86,0.66,2.42,4.04,24.05,0.03
O000815,C00585,P01811,2025-05-14,LT,Organic Search,Home,completed,59.35,0.0,0,33.28,6.06,1.27,2.0,0.12,59.35,16.62
O000816,C00585,P01811,2025-06-01,LT,Organic Search,Beauty,completed,40.33,0.0,0,17.04,4.65,0.93,2.26,0.12,40.33,15.33
O000817,C00585,P01811,2025-07-31,LT,Organic Search,Beauty,completed,16.3,0.0,0,7.33,4.64,0.49,2.34,0.12,16.3,1.38
O000818,C00586,P01817,2025-09-26,LV,CRM,Sports,completed,29.08,0.0,0,16.73,4.66,0.72,2.67,3.64,29.08,0.66
O000819,C00586,P01817,2025-10-20,LV,CRM,Beauty,completed,19.78,1.98,0,9.07,5.28,0.56,1.98,0.11,17.8,0.8
O000820,C00587,P01819,2025-06-17,LT,Paid Search,Pet Care,completed,31.82,0.0,0,16.3,6.29,0.77,2.3,15.72,31.82,-9.56
O000821,C00588,P01820,2025-01-25,LV,Paid Search,Sports,completed,44.37,0.0,0,26.64,5.56,1.0,2.72,23.19,44.37,-14.74
O000822,C00589,P01822,2025-07-18,EE,Affiliate,Sports,completed,121.39,8.5,0,74.71,5.24,2.39,2.26,14.8,112.89,13.49
O000823,C00590,P01825,2025-10-01,LV,Paid Search,Beauty,completed,31.3,0.0,0,14.32,4.04,0.76,2.1,16.15,31.3,-6.07
O000824,C00590,P01825,2025-10-26,LV,Paid Search,Beauty,completed,40.08,4.01,0,17.48,3.4,0.92,2.48,0.48,36.07,11.31
O000825,C00590,P01825,2025-11-18,LV,Paid Search,Home,completed,46.44,0.0,0,25.39,3.25,1.04,2.64,0.48,46.44,13.64
O000826,C00591,P01836,2025-07-17,LT,Paid Social,Electronics,completed,171.52,0.0,0,120.01,4.95,3.29,2.79,24.27,171.52,16.21
O000827,C00592,P01846,2025-01-04,LT,Paid Social,Sports,completed,46.68,0.0,0,27.96,6.11,1.04,2.06,25.54,46.68,-16.03
O000828,C00593,P01849,2025-04-05,EE,CRM,Electronics,completed,138.87,9.72,0,100.09,6.47,2.7,2.29,4.68,129.15,12.92
O000829,C00593,P01849,2025-05-11,EE,CRM,Electronics,completed,130.8,9.16,0,91.08,5.12,2.55,2.43,0.14,121.64,20.32
O000830,C00594,P01852,2025-05-05,LV,Paid Search,Home,completed,69.86,6.99,0,40.07,5.16,1.46,2.29,17.27,62.87,-3.38
O000831,C00594,P01852,2025-06-13,LV,Paid Search,Sports,completed,127.39,8.92,0,73.87,3.48,2.49,2.59,0.52,118.47,35.52
O000832,C00594,P01852,2025-06-14,LV,Paid Search,Home,completed,61.62,4.31,0,36.4,4.68,1.31,2.24,0.52,57.31,12.16
O000833,C00595,P01853,2025-09-19,LV,CRM,Beauty,completed,21.37,0.0,0,9.55,3.55,0.58,2.64,3.6,21.37,1.45
O000834,C00596,P01854,2025-08-02,EE,Paid Social,Home,completed,53.24,0.0,0,31.24,4.62,1.16,2.62,29.94,53.24,-16.34
O000835,C00597,P01855,2025-07-11,LT,CRM,Beauty,completed,31.18,0.0,0,13.5,5.16,0.76,1.96,3.72,31.18,6.08
O000836,C00598,P01856,2025-01-03,LV,CRM,Electronics,completed,88.18,8.82,0,62.87,3.58,1.79,2.11,4.75,79.36,4.26
O000837,C00599,P01860,2025-01-30,LV,Paid Social,Electronics,completed,146.82,0.0,0,102.56,4.43,2.84,2.41,26.08,146.82,8.5
O000838,C00599,P01860,2025-02-25,LV,Paid Social,Electronics,completed,67.34,0.0,0,48.45,4.43,1.41,2.72,0.78,67.34,9.55
O000839,C00600,P01865,2025-07-17,LT,Paid Search,Home,completed,49.83,0.0,0,28.5,5.54,1.1,2.06,19.97,49.83,-7.34
O000840,C00601,P01866,2025-09-08,LT,Paid Search,Electronics,completed,12.79,0.0,0,9.26,4.56,0.43,2.33,24.69,12.79,-28.48
O000841,C00602,P01867,2025-06-25,LT,CRM,Pet Care,completed,30.89,0.0,0,16.02,5.13,0.76,2.05,4.14,30.89,2.79
O000842,C00602,P01867,2025-07-26,LT,CRM,Sports,completed,90.47,9.05,0,52.48,5.5,1.83,2.32,0.12,81.42,19.17
O000843,C00603,P01870,2025-09-29,LT,Organic Search,Home,completed,52.2,0.0,0,28.51,6.25,1.14,2.29,4.77,52.2,9.24
O000844,C00604,P01871,2025-05-20,LV,Paid Social,Electronics,completed,148.87,10.42,0,104.23,4.74,2.88,2.57,22.05,138.45,1.98
O000845,C00605,P01873,2025-05-22,LV,CRM,Sports,completed,70.57,4.94,0,43.39,4.43,1.47,2.35,4.03,65.63,9.96
O000846,C00606,P01875,2025-06-30,LV,Paid Social,Beauty,completed,37.53,0.0,0,15.62,4.66,0.88,2.36,24.9,37.53,-10.89
O000847,C00606,P01875,2025-07-23,LV,Paid Social,Beauty,completed,27.18,1.36,0,11.48,3.38,0.69,2.12,0.75,25.82,7.4
O000848,C00607,P01879,2025-04-02,LV,Paid Search,Beauty,completed,33.44,3.34,0,15.47,4.89,0.8,2.07,20.35,30.1,-13.48
O000849,C00607,P01879,2025-05-07,LV,Paid Search,Sports,completed,54.0,2.7,0,31.35,3.04,1.17,2.3,0.61,51.3,12.83
O000850,C00607,P01879,2025-07-07,LV,Paid Search,Pet Care,completed,49.56,0.0,0,25.85,4.73,1.09,2.14,0.61,49.56,15.14
O000851,C00607,P01879,2025-07-19,LV,Paid Search,Home,completed,90.77,6.35,0,50.26,5.62,1.83,2.41,0.61,84.42,23.69
O000852,C00608,P01883,2025-03-07,LT,Paid Search,Home,completed,58.86,0.0,0,33.71,6.34,1.26,2.49,17.42,58.86,-2.36
O000853,C00609,P01884,2025-09-07,EE,Affiliate,Beauty,completed,42.64,2.13,0,19.23,4.0,0.97,2.24,18.78,40.51,-4.71
O000854,C00610,P01888,2025-05-06,LV,CRM,Pet Care,completed,66.0,4.62,0,33.67,5.61,1.39,2.41,3.34,61.38,14.96
O000855,C00611,P01889,2025-09-28,LT,Paid Social,Home,completed,77.59,5.43,0,42.67,5.35,1.6,2.68,21.38,72.16,-1.52
O000856,C00612,P01893,2025-06-26,EE,Paid Search,Electronics,completed,93.97,4.7,65.35,64.82,7.01,1.89,1.92,14.84,23.92,-66.56
O000857,C00612,P01893,2025-08-04,EE,Paid Search,Home,completed,35.97,0.0,0,21.19,6.67,0.85,2.53,0.45,35.97,4.28
O000858,C00612,P01893,2025-09-22,EE,Paid Search,Electronics,completed,107.25,5.36,0,74.91,6.57,2.13,1.94,0.45,101.89,15.89
O000859,C00613,P01895,2025-10-07,LV,Paid Search,Electronics,completed,136.2,9.53,0,95.04,3.94,2.65,2.51,19.28,126.67,3.25
O000860,C00614,P01898,2025-09-15,EE,CRM,Pet Care,completed,47.65,2.38,0,25.85,5.25,1.06,2.79,3.74,45.27,6.58
O000861,C00615,P01899,2025-08-11,LT,CRM,Sports,completed,26.75,0.0,0,16.0,4.8,0.68,2.41,3.94,26.75,-1.08
O000862,C00615,P01899,2025-09-24,LT,CRM,Sports,completed,43.34,0.0,0,25.99,4.76,0.98,1.98,0.12,43.34,9.51
O000863,C00615,P01899,2025-10-20,LT,CRM,Sports,completed,65.69,4.6,0,38.61,4.82,1.38,2.27,0.12,61.09,13.89
O000864,C00615,P01899,2025-11-03,LT,CRM,Beauty,completed,19.36,0.0,0,8.78,5.2,0.55,2.41,0.12,19.36,2.3
O000865,C00615,P01899,2025-10-22,LT,CRM,Sports,completed,66.59,4.66,0,39.46,4.48,1.4,2.71,0.12,61.93,13.76
O000866,C00616,P01902,2025-08-16,LV,Paid Social,Home,completed,101.91,7.13,0,55.69,5.4,2.03,1.98,27.82,94.78,1.86
O000867,C00616,P01902,2025-10-01,LV,Paid Social,Home,completed,56.33,3.94,0,31.47,3.62,1.21,2.66,0.83,52.39,12.6
O000868,C00617,P01907,2025-10-25,LV,Organic Search,Home,completed,81.84,0.0,0,46.43,3.56,1.67,2.57,4.17,81.84,23.44
O000869,C00618,P01910,2025-06-02,LV,Organic Search,Home,completed,68.71,0.0,0,38.79,4.25,1.44,2.32,4.35,68.71,17.56
O000870,C00618,P01910,2025-07-14,LV,Organic Search,Home,completed,36.92,0.0,0,20.28,3.6,0.86,2.45,0.13,36.92,9.6
O000871,C00619,P01911,2025-06-30,LV,Organic Search,Pet Care,completed,51.13,2.56,0,27.53,3.13,1.12,2.74,5.02,48.57,9.03
O000872,C00620,P01913,2025-05-22,LV,CRM,Home,completed,45.18,0.0,0,26.29,5.44,1.01,2.75,3.78,45.18,5.91
O000873,C00620,P01913,2025-06-09,LV,CRM,Home,completed,27.04,0.0,0,15.94,4.63,0.69,2.34,0.11,27.04,3.33
O000874,C00620,P01913,2025-07-31,LV,CRM,Home,completed,64.82,3.24,0,38.42,3.96,1.37,2.65,0.11,61.58,15.07
O000875,C00620,P01913,2025-08-26,LV,CRM,Home,completed,44.79,0.0,0,26.59,3.16,1.01,2.33,0.11,44.79,11.59
O000876,C00620,P01913,2025-11-26,LV,CRM,Electronics,completed,92.54,0.0,67.23,63.81,4.22,1.87,2.47,0.11,25.31,-47.17
O000877,C00621,P01918,2025-06-13,LV,Paid Social,Electronics,completed,133.15,9.32,0,93.62,3.64,2.6,2.2,19.82,123.83,1.95
O000878,C00622,P01923,2025-10-10,LT,Paid Social,Pet Care,completed,27.35,0.0,0,14.32,4.18,0.69,2.63,26.31,27.35,-20.78
O000879,C00623,P01925,2025-08-15,LT,Organic Search,Electronics,completed,129.46,0.0,0,92.82,5.5,2.53,2.75,5.39,129.46,20.47
O000880,C00624,P01926,2025-10-11,EE,Paid Social,Electronics,completed,172.53,12.08,0,122.48,4.67,3.31,1.97,24.4,160.45,3.62
O000881,C00625,P01928,2025-10-13,LV,Paid Social,Beauty,completed,25.08,0.0,0,10.66,4.69,0.65,2.6,26.06,25.08,-19.58
O000882,C00626,P01930,2025-02-21,LT,CRM,Sports,completed,31.29,1.56,0,18.23,5.53,0.76,2.35,5.14,29.73,-2.28
O000883,C00626,P01930,2025-03-20,LT,CRM,Electronics,completed,106.86,0.0,0,76.35,5.16,2.12,2.74,0.15,106.86,20.34
O000884,C00627,P01934,2025-01-21,EE,Organic Search,Beauty,completed,51.59,0.0,0,23.43,5.79,1.13,2.68,6.51,51.59,12.05
O000885,C00627,P01934,2025-02-27,EE,Organic Search,Beauty,completed,32.31,0.0,21.4,13.99,5.52,0.78,2.75,0.2,10.91,-12.33
O000886,C00628,P01936,2025-09-14,LV,CRM,Pet Care,completed,28.78,2.88,0,14.4,3.52,0.72,2.43,4.12,25.9,0.71
O000887,C00629,P01941,2025-08-08,LV,Organic Search,Beauty,completed,34.21,0.0,0,15.5,4.62,0.82,2.62,5.71,34.21,4.94
O000888,C00630,P01944,2025-09-27,LV,Affiliate,Sports,completed,45.02,0.0,0,26.17,4.07,1.01,2.55,16.17,45.02,-4.95
O000889,C00630,P01944,2025-10-31,LV,Affiliate,Home,completed,79.7,3.99,0,45.58,4.88,1.63,2.54,0.49,75.71,20.59
O000890,C00631,P01947,2025-04-16,LV,Paid Search,Pet Care,completed,45.59,0.0,0,22.93,4.85,1.02,2.38,16.08,45.59,-1.67
O000891,C00632,P01949,2025-10-24,LV,CRM,Pet Care,completed,36.77,1.84,0,19.95,3.69,0.86,2.44,4.47,34.93,3.52
O000892,C00633,P01950,2025-02-20,EE,Affiliate,Beauty,completed,53.16,2.66,0,22.16,6.13,1.16,2.33,20.26,50.5,-1.54
O000893,C00633,P01950,2025-03-27,EE,Affiliate,Pet Care,completed,55.18,0.0,0,29.42,5.47,1.19,2.63,0.61,55.18,15.86
O000894,C00633,P01950,2025-04-29,EE,Affiliate,Pet Care,completed,34.39,1.72,0,18.61,5.76,0.82,2.42,0.61,32.67,4.45
O000895,C00634,P01951,2025-07-20,LV,Paid Search,Electronics,completed,64.02,4.48,0,46.22,3.62,1.35,2.61,22.1,59.54,-16.36
O000896,C00635,P01955,2025-01-20,LV,Paid Search,Beauty,completed,37.76,0.0,0,17.19,3.96,0.88,2.28,16.74,37.76,-3.29
O000897,C00635,P01955,2025-02-19,LV,Paid Search,Beauty,completed,64.45,4.51,0,29.71,3.89,1.36,1.91,0.5,59.94,22.57
O000898,C00636,P01957,2025-02-13,LV,Paid Search,Beauty,completed,20.47,1.02,0,8.84,5.37,0.57,2.62,19.96,19.45,-17.91
O000899,C00637,P01964,2025-01-28,LT,Paid Social,Pet Care,completed,36.27,1.81,0,18.25,4.84,0.85,2.77,23.42,34.46,-15.67
O000900,C00638,P01966,2025-02-05,LV,CRM,Pet Care,completed,37.5,0.0,0,18.98,4.61,0.88,2.75,4.91,37.5,5.37
O000901,C00638,P01966,2025-03-03,LV,CRM,Home,completed,81.32,0.0,74.31,45.48,3.78,1.66,2.07,0.15,7.01,-46.13
O000902,C00639,P01969,2025-10-23,LT,Organic Search,Home,completed,67.71,0.0,0,40.24,5.3,1.42,2.67,4.44,67.71,13.64
O000903,C00640,P01972,2025-07-01,LV,Paid Search,Home,completed,85.52,8.55,76.24,49.7,4.74,1.74,2.65,18.5,0.73,-76.6
O000904,C00640,P01972,2025-08-07,LV,Paid Search,Beauty,completed,73.03,7.3,0,30.5,3.62,1.51,2.08,0.56,65.73,27.46
O000905,C00641,P01975,2025-09-09,LT,Paid Search,Home,completed,31.43,1.57,0,17.21,5.35,0.77,2.2,21.48,29.86,-17.15
O000906,C00642,P01978,2025-05-03,EE,Paid Search,Pet Care,completed,32.25,0.0,0,17.29,4.12,0.78,2.11,15.51,32.25,-7.56
O000907,C00642,P01978,2025-05-31,EE,Paid Search,Sports,completed,112.89,7.9,0,69.18,6.79,2.23,2.17,0.47,104.99,24.15
O000908,C00642,P01978,2025-07-10,EE,Paid Search,Electronics,completed,158.7,11.11,0,110.93,4.88,3.06,2.1,0.47,147.59,26.15
O000909,C00643,P01981,2025-08-17,LT,Paid Search,Beauty,completed,50.68,0.0,0,22.33,5.06,1.11,2.63,19.86,50.68,-0.31
O000910,C00644,P01985,2025-02-28,LV,Organic Search,Beauty,completed,33.21,0.0,21.76,15.42,3.42,0.8,2.02,5.15,11.45,-15.36
O000911,C00645,P01989,2025-05-15,LV,CRM,Pet Care,completed,57.05,3.99,0,30.51,3.82,1.23,2.41,4.11,53.06,10.98
O000912,C00646,P01990,2025-05-05,LT,Organic Search,Home,completed,62.96,6.3,47.38,35.61,6.29,1.33,2.13,4.94,9.28,-41.02
O000913,C00647,P01993,2025-03-02,LV,Organic Search,Electronics,completed,128.4,12.84,0,92.31,4.62,2.51,2.65,4.81,115.56,8.66
O000914,C00648,P02006,2025-06-22,EE,Organic Search,Electronics,completed,172.75,8.64,0,124.63,6.42,3.31,2.38,5.11,164.11,22.26
O000915,C00649,P02012,2025-01-11,LV,Paid Search,Beauty,completed,33.16,1.66,0,14.23,3.69,0.8,1.98,21.86,31.5,-11.06
O000916,C00650,P02023,2025-02-21,LV,Paid Social,Home,completed,65.31,6.53,0,36.31,4.3,1.38,1.94,29.25,58.78,-14.4
O000917,C00650,P02023,2025-04-08,LV,Paid Social,Beauty,completed,33.5,3.35,0,15.5,4.6,0.8,2.8,0.88,30.15,5.57
O000918,C00650,P02023,2025-05-20,LV,Paid Social,Beauty,completed,39.33,0.0,0,17.62,3.52,0.91,2.7,0.88,39.33,13.7
O000919,C00651,P02026,2025-01-17,LV,Organic Search,Home,completed,51.97,0.0,0,28.82,4.2,1.14,2.68,6.51,51.97,8.62
O000920,C00651,P02026,2025-02-12,LV,Organic Search,Home,completed,12,1.2,0,6.74,3.09,0.42,2.32,0.2,10.8,-1.97
O000921,C00651,P02026,2025-04-19,LV,Organic Search,Sports,completed,72.0,0.0,0,43.2,4.53,1.5,2.6,0.2,72.0,19.97
O000922,C00652,P02028,2025-06-19,EE,Organic Search,Sports,completed,118.83,8.32,0,70.73,5.11,2.34,1.92,3.91,110.51,26.5
O000923,C00653,P02044,2025-08-01,LV,Organic Search,Home,completed,37.66,1.88,35.42,21.12,4.23,0.88,2.12,5.93,0.36,-33.92
O000924,C00654,P02049,2025-03-07,LV,Paid Search,Home,completed,60.88,4.26,0,35.57,4.79,1.3,2.41,21.42,56.62,-8.87
O000925,C00655,P02055,2025-09-23,EE,Paid Search,Beauty,completed,31.14,0.0,0,13.16,4.69,0.76,2.04,18.34,31.14,-7.85
O000926,C00656,P02065,2025-09-27,LV,Paid Search,Electronics,completed,81.25,0.0,0,56.8,5.12,1.66,2.77,21.93,81.25,-7.03
O000927,C00657,P02066,2025-09-02,LV,CRM,Electronics,completed,106.5,7.46,0,76.37,4.73,2.12,2.01,4.29,99.04,9.52
O000928,C00658,P02073,2025-05-08,LV,Paid Social,Electronics,completed,50.39,2.52,0,35.29,5.55,1.11,2.52,16.34,47.87,-12.94
O000929,C00658,P02073,2025-06-07,LV,Paid Social,Home,completed,55.58,3.89,0,31.4,4.72,1.2,1.94,0.49,51.69,11.94
O000930,C00659,P02077,2025-10-09,LV,Organic Search,Electronics,completed,99.74,0.0,0,71.34,3.01,2.0,2.73,5.47,99.74,15.19
O000931,C00660,P02080,2025-04-19,LT,CRM,Sports,completed,84.12,0.0,0,48.92,4.25,1.71,2.01,3.88,84.12,23.35
O000932,C00661,P02084,2025-04-18,EE,Organic Search,Sports,completed,98.02,0.0,0,59.22,5.78,1.96,2.47,5.06,98.02,23.53
O000933,C00662,P02085,2025-01-11,LV,Organic Search,Pet Care,completed,17.65,0.88,0,8.78,4.5,0.52,1.94,4.59,16.77,-3.56
O000934,C00662,P02085,2025-02-13,LV,Organic Search,Pet Care,completed,30.44,0.0,0,16.13,3.84,0.75,2.46,0.14,30.44,7.12
O000935,C00662,P02085,2025-02-22,LV,Organic Search,Home,completed,34.26,3.43,0,19.61,3.73,0.82,2.36,0.14,30.83,4.17
O000936,C00663,P02088,2025-07-16,LT,CRM,Home,completed,62.3,0.0,0,36.51,6.03,1.32,2.58,3.49,62.3,12.37
O000937,C00664,P02093,2025-10-22,LT,Organic Search,Pet Care,completed,26.66,0.0,0,14.08,4.68,0.68,2.2,4.12,26.66,0.9
